	eng	ukr	ces	fra	ita	deu	lat	pol	rus	nob
fm	5.324019847945993e-06	0.00010600706713780919	0.0	5.601927062909641e-06	0.0	1.2967057191205742e-05	0.0	8.036582523647644e-06	7.807315454580943e-05	0.0
fd	5.324019847945993e-06	0.0	9.343873222328119e-06	0.0	6.4229375947383296e-06	6.483528595602871e-06	0.0	0.0	9.759144318226178e-06	1.9944951932665843e-05
x-	5.324019847945993e-06	0.0	0.0	2.8009635314548205e-05	6.4229375947383296e-06	1.9450585786808612e-05	0.0	0.0	0.0	0.0
fp	5.324019847945993e-06	0.0	0.0	5.601927062909641e-06	6.4229375947383296e-06	0.0	0.0	8.036582523647644e-06	0.0	1.9944951932665843e-05
bp	5.324019847945993e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g-	3.194411908767596e-05	3.53356890459364e-05	0.0	3.361156237745785e-05	6.4229375947383296e-06	1.2967057191205742e-05	0.0	2.4109747570942933e-05	2.9277432954678535e-05	1.9944951932665843e-05
zp	2.1296079391783973e-05	8.833922261484099e-05	0.00017753359122423427	0.0	6.4229375947383296e-06	2.5934114382411484e-05	0.0	0.00022502431066213403	9.759144318226178e-06	0.0
gb	2.6620099239729965e-05	0.0	2.8031619666984358e-05	1.6805781188728924e-05	1.2845875189476659e-05	3.8901171573617224e-05	0.0	4.018291261823822e-05	1.9518288636452357e-05	5.983485579799753e-05
hz	2.6620099239729965e-05	3.53356890459364e-05	9.343873222328119e-06	0.0	6.4229375947383296e-06	6.483528595602871e-06	0.0	4.018291261823822e-05	9.759144318226178e-06	0.0
gc	5.324019847945993e-06	0.0	0.0	5.601927062909641e-06	6.4229375947383296e-06	6.483528595602871e-06	0.0	0.0	0.0	1.9944951932665843e-05
gk	5.324019847945993e-06	0.0	0.0	5.601927062909641e-06	0.0	6.483528595602871e-06	0.0	0.0	0.0	0.0
gp	5.324019847945993e-06	0.0	9.343873222328119e-06	1.1203854125819282e-05	6.4229375947383296e-06	3.2417642978014356e-05	0.0	2.4109747570942933e-05	9.759144318226178e-06	3.9889903865331685e-05
tk	5.324019847945993e-06	0.0009540636042402827	0.00042047429500476535	0.0	0.0	4.53847001692201e-05	2.915026963999417e-05	0.0006027436892735733	0.001473630792052153	0.00011966971159599506
df	1.0648039695891987e-05	0.0	0.0	0.0	0.0	3.2417642978014356e-05	0.0	0.0	0.0	3.9889903865331685e-05
m-	3.194411908767596e-05	3.53356890459364e-05	0.0	0.0	1.2845875189476659e-05	1.9450585786808612e-05	0.0	2.4109747570942933e-05	2.9277432954678535e-05	1.9944951932665843e-05
lh	5.856421832740592e-05	7.06713780918728e-05	5.6063239333968715e-05	5.601927062909641e-05	5.1383500757906636e-05	8.428587174283732e-05	0.0	4.821949514188587e-05	0.0	0.00011966971159599506
dp	5.324019847945993e-06	7.06713780918728e-05	0.00013081422511259367	0.0	0.0	0.0	0.0	8.036582523647644e-05	0.00010735058750048796	1.9944951932665843e-05
sz	5.324019847945993e-06	0.0	9.343873222328119e-06	0.0	6.4229375947383296e-06	0.00027230820101532057	0.0	0.0026922551454219607	0.0	0.0
yu	7.453627787124391e-05	0.0	5.6063239333968715e-05	5.0417343566186766e-05	3.853762556842998e-05	3.2417642978014356e-05	0.0	3.214633009459058e-05	0.0	0.0
-p	3.194411908767596e-05	5.3003533568904595e-05	9.343873222328119e-06	8.402890594364461e-05	3.853762556842998e-05	3.2417642978014356e-05	0.0	1.607316504729529e-05	5.855486590935707e-05	1.9944951932665843e-05
uy	2.1296079391783973e-05	0.00017667844522968197	1.8687746444656237e-05	1.6805781188728924e-05	1.926881278421499e-05	1.9450585786808612e-05	0.0	8.036582523647644e-06	0.0	0.0
mk	5.324019847945993e-06	0.0001590106007067138	5.6063239333968715e-05	5.601927062909641e-06	0.0	3.2417642978014356e-05	0.0	7.23292427128288e-05	9.759144318226178e-05	7.977980773066337e-05
hf	5.324019847945993e-06	0.0	9.343873222328119e-06	5.601927062909641e-06	0.0	6.483528595602871e-06	0.0	8.036582523647644e-06	0.0	1.9944951932665843e-05
e'	5.324019847945993e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dw	2.1296079391783973e-05	0.0	9.343873222328119e-06	5.601927062909641e-06	1.2845875189476659e-05	7.131881455163159e-05	0.0	0.00023306089318578168	0.0	0.0
-k	5.324019847945993e-06	0.00012367491166077738	1.8687746444656237e-05	1.1203854125819282e-05	6.4229375947383296e-06	7.780234314723445e-05	0.0	8.036582523647644e-06	8.78322988640356e-05	0.0
yj	1.0648039695891987e-05	0.002756183745583039	1.8687746444656237e-05	1.1203854125819282e-05	0.0	0.0	0.0	0.0006188168543208686	0.004030526603427412	0.0
hv	5.324019847945993e-06	0.0001413427561837456	0.00011212647866793743	2.2407708251638565e-05	0.0	6.483528595602871e-06	0.0	0.0	4.879572159113089e-05	0.00015955961546132674
hg	2.1296079391783973e-05	1.76678445229682e-05	9.343873222328119e-06	1.1203854125819282e-05	6.4229375947383296e-06	1.2967057191205742e-05	0.0	1.607316504729529e-05	0.0	0.0
bg	5.324019847945993e-06	3.53356890459364e-05	0.0	0.0	0.0	6.483528595602871e-06	0.0	0.0	1.9518288636452357e-05	0.0
td	5.324019847945993e-06	0.0	0.0	0.0	0.0	1.2967057191205742e-05	0.0	0.0	0.0	7.977980773066337e-05
yv	1.0648039695891987e-05	0.00044169611307420494	7.475098577862495e-05	5.601927062909641e-06	0.0	0.0	0.0	0.0	0.0002244603193192021	1.9944951932665843e-05
vn	5.324019847945993e-06	0.0011130742049469964	0.0010371699276784212	5.601927062909641e-06	6.4229375947383296e-06	0.0	0.0	0.0	0.0009173595659132608	0.00039889903865331685
k-	3.194411908767596e-05	0.00010600706713780919	9.343873222328119e-06	2.8009635314548205e-05	2.5691750378953318e-05	1.2967057191205742e-05	2.915026963999417e-05	2.4109747570942933e-05	6.831401022758325e-05	7.977980773066337e-05
-u	1.0648039695891987e-05	0.0	9.343873222328119e-06	2.2407708251638565e-05	6.4229375947383296e-06	1.2967057191205742e-05	0.0	0.0	0.0	3.9889903865331685e-05
yh	3.194411908767596e-05	0.00012367491166077738	9.343873222328119e-06	1.1203854125819282e-05	6.4229375947383296e-06	6.483528595602871e-06	0.0	1.607316504729529e-05	0.0	0.0
cp	2.6620099239729965e-05	3.53356890459364e-05	2.8031619666984358e-05	2.2407708251638565e-05	1.926881278421499e-05	2.5934114382411484e-05	0.0	3.214633009459058e-05	2.9277432954678535e-05	5.983485579799753e-05
-y	1.0648039695891987e-05	0.0	0.0	2.2407708251638565e-05	6.4229375947383296e-06	6.483528595602871e-06	0.0	8.036582523647644e-06	0.0	0.0
kw	2.6620099239729965e-05	0.0	1.8687746444656237e-05	1.1203854125819282e-05	2.5691750378953318e-05	3.2417642978014356e-05	0.0	0.0005143412815134492	0.0	1.9944951932665843e-05
-e	5.324019847945993e-05	1.76678445229682e-05	9.343873222328119e-06	0.00011764046832110246	4.4960563163168304e-05	1.9450585786808612e-05	0.0	0.0	1.9518288636452357e-05	5.983485579799753e-05
iy	2.1296079391783973e-05	0.00010600706713780919	0.0	1.6805781188728924e-05	0.0	1.9450585786808612e-05	0.0	8.036582523647644e-06	0.0	0.0
yy	5.324019847945993e-06	0.0	0.0	0.0	0.0	6.483528595602871e-06	0.0	0.0	0.0	0.0
y'	5.324019847945993e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wr	3.194411908767596e-05	0.0	1.8687746444656237e-05	5.601927062909641e-06	6.4229375947383296e-06	6.483528595602871e-06	2.915026963999417e-05	0.0001285853203783623	0.0	1.9944951932665843e-05
jn	5.324019847945993e-06	0.00012367491166077738	0.00016818971800190615	0.0	0.0	0.0	0.0	0.0005223778640370968	0.0001854237420462974	0.0
jr	1.0648039695891987e-05	0.0	0.0	0.0	6.4229375947383296e-06	1.2967057191205742e-05	0.0	1.607316504729529e-05	1.9518288636452357e-05	0.0
r.	1.0648039695891987e-05	0.0	0.0	0.0	6.4229375947383296e-06	3.2417642978014356e-05	8.745080891998251e-05	8.036582523647644e-06	0.0	3.9889903865331685e-05
sd	2.6620099239729965e-05	0.0	2.8031619666984358e-05	5.601927062909641e-06	6.4229375947383296e-06	3.2417642978014356e-05	0.0	8.036582523647644e-06	2.9277432954678535e-05	0.00015955961546132674
m/	5.324019847945993e-06	0.0	9.343873222328119e-06	0.0	6.4229375947383296e-06	0.0	0.0	0.0	0.0	0.0
/h	5.324019847945993e-06	0.0	9.343873222328119e-06	0.0	6.4229375947383296e-06	0.0	0.0	0.0	0.0	0.0
w-	5.324019847945993e-06	0.0	9.343873222328119e-06	2.2407708251638565e-05	6.4229375947383296e-06	1.9450585786808612e-05	0.0	1.607316504729529e-05	0.0	1.9944951932665843e-05
mh	3.194411908767596e-05	0.0	9.343873222328119e-06	5.601927062909641e-06	1.2845875189476659e-05	4.53847001692201e-05	0.0	1.607316504729529e-05	0.0	1.9944951932665843e-05
rx	2.1296079391783973e-05	0.0001413427561837456	2.8031619666984358e-05	2.2407708251638565e-05	1.926881278421499e-05	1.9450585786808612e-05	0.0	0.0	0.0003708474840925948	3.9889903865331685e-05
tv	2.1296079391783973e-05	0.0014134275618374558	0.0008689802096765151	0.0	6.4229375947383296e-06	1.2967057191205742e-05	2.915026963999417e-05	8.036582523647644e-06	0.0013077253386423078	0.00017950456739399258
i'	1.0648039695891987e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lx	5.324019847945993e-06	0.0	0.0	0.0	0.0	0.0	2.915026963999417e-05	8.036582523647644e-06	3.9036577272904714e-05	0.0
a'	5.324019847945993e-06	0.0	0.0	5.601927062909641e-06	0.0	0.0	0.0	0.0	0.0	0.0
hj	5.324019847945993e-06	0.0	9.343873222328119e-06	0.0	6.4229375947383296e-06	1.2967057191205742e-05	0.0	1.607316504729529e-05	0.0	0.00043878894251864854
h-	3.194411908767596e-05	1.76678445229682e-05	0.0	1.1203854125819282e-05	0.0	3.8901171573617224e-05	0.0	8.036582523647644e-06	0.0	0.0
vr	3.7268138935621955e-05	0.00044169611307420494	0.0002896600698921717	0.00031930984258584955	0.00011561287670528993	1.9450585786808612e-05	0.0	0.0	0.000546512081820666	5.983485579799753e-05
xw	5.324019847945993e-06	0.0	9.343873222328119e-06	5.601927062909641e-06	6.4229375947383296e-06	0.0	0.0	0.0	0.0	0.0
mx	5.324019847945993e-06	0.0	0.0	0.0	6.4229375947383296e-06	0.0	0.0	8.036582523647644e-06	9.759144318226178e-06	0.0
zd	5.324019847945993e-06	0.0001590106007067138	0.00039244267533778104	0.0	1.2845875189476659e-05	0.0	0.0	0.00022502431066213403	0.00042940235000195185	0.0
md	1.0648039695891987e-05	0.0	0.0	1.1203854125819282e-05	6.4229375947383296e-06	6.483528595602871e-06	0.0	8.036582523647644e-06	0.0	0.0
mt	5.324019847945993e-06	0.0	9.343873222328119e-06	3.361156237745785e-05	1.2845875189476659e-05	7.131881455163159e-05	0.0	8.036582523647644e-06	9.759144318226178e-06	3.9889903865331685e-05
bw	5.324019847945993e-06	0.0	0.0	0.0	6.4229375947383296e-06	0.0	0.0	2.4109747570942933e-05	0.0	0.0
mg	1.0648039695891987e-05	0.0	0.0	5.601927062909641e-06	0.0	0.0	0.0	2.4109747570942933e-05	0.0	0.0
tj	5.324019847945993e-06	0.00030035335689045935	0.0	0.0	0.0	6.483528595602871e-06	0.0	0.0	0.0005953078034117968	0.00021939447125932427
zj	5.324019847945993e-06	1.76678445229682e-05	1.8687746444656237e-05	0.0	0.0	0.0	0.0	0.0006589997669391068	0.00014638716477339268	1.9944951932665843e-05
wt	5.324019847945993e-06	0.0	9.343873222328119e-06	5.601927062909641e-06	6.4229375947383296e-06	6.483528595602871e-06	0.0	2.4109747570942933e-05	0.0	0.0
n.	5.324019847945993e-06	1.76678445229682e-05	0.0	0.0	1.926881278421499e-05	1.2967057191205742e-05	5.830053927998834e-05	2.4109747570942933e-05	9.759144318226178e-06	0.0
.b	5.324019847945993e-06	0.0	0.0	0.0	6.4229375947383296e-06	0.0	0.0	8.036582523647644e-06	0.0	0.0
b.	5.324019847945993e-06	0.0	0.0	0.0	6.4229375947383296e-06	0.0	0.0	8.036582523647644e-06	0.0	0.0
'-	4.259215878356795e-05	1.76678445229682e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.759144318226178e-06	0.0
o.	5.324019847945993e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hw	2.6620099239729965e-05	0.0	0.0	0.0	0.0	0.0001556046862944689	0.0	3.214633009459058e-05	0.0	0.0
u-	5.324019847945993e-06	0.0	9.343873222328119e-06	1.6805781188728924e-05	0.0	1.2967057191205742e-05	0.0	2.4109747570942933e-05	1.9518288636452357e-05	0.0
bv	1.0648039695891987e-05	1.76678445229682e-05	2.8031619666984358e-05	1.6805781188728924e-05	0.0	6.483528595602871e-06	0.0	0.0	2.9277432954678535e-05	0.0
z.	5.324019847945993e-06	0.0	0.0	0.0	0.0	6.483528595602871e-06	0.0	8.036582523647644e-06	0.0	0.0
pb	5.324019847945993e-06	0.0	0.0	0.0	6.4229375947383296e-06	0.0	0.0	8.036582523647644e-06	0.0	0.0
pc	1.597205954383798e-05	1.76678445229682e-05	0.0001495019715572499	1.1203854125819282e-05	1.2845875189476659e-05	1.9450585786808612e-05	0.0	0.00016876823299660052	0.00010735058750048796	0.0
pf	1.0648039695891987e-05	1.76678445229682e-05	0.0	1.1203854125819282e-05	1.2845875189476659e-05	0.0003565940727581579	0.0	1.607316504729529e-05	2.9277432954678535e-05	3.9889903865331685e-05
dz	1.597205954383798e-05	0.0007597173144876325	0.0002896600698921717	2.2407708251638565e-05	0.0	6.483528595602871e-06	0.0	0.0011572678834052609	0.0005562712261388921	0.0
t.	5.324019847945993e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zl	3.194411908767596e-05	8.833922261484099e-05	0.00017753359122423427	2.8009635314548205e-05	1.926881278421499e-05	6.483528595602871e-05	0.0	0.00012054873785471466	7.807315454580943e-05	1.9944951932665843e-05
p-	5.324019847945993e-06	0.0	9.343873222328119e-06	1.6805781188728924e-05	6.4229375947383296e-06	1.2967057191205742e-05	0.0	8.036582523647644e-06	1.9518288636452357e-05	0.0
uw	5.324019847945993e-06	0.0	9.343873222328119e-06	5.601927062909641e-06	6.4229375947383296e-06	2.5934114382411484e-05	0.0	5.625607766553351e-05	0.0	0.0
zv	5.324019847945993e-06	0.00035335689045936394	0.00018687746444656238	0.0	0.0	6.483528595602871e-06	0.0	0.0	0.00034157005113791625	0.0
cv	5.324019847945993e-06	3.53356890459364e-05	2.8031619666984358e-05	5.601927062909641e-06	0.0	0.0	0.0	8.036582523647644e-06	3.9036577272904714e-05	0.0
k'	5.324019847945993e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
'r	5.324019847945993e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
 '	5.324019847945993e-06	0.0	0.0	1.1203854125819282e-05	0.0	6.483528595602871e-06	0.0	0.0	0.0	0.0
' 	5.324019847945993e-06	0.0029858657243816253	0.0	1.6805781188728924e-05	0.0	6.483528595602871e-06	0.0	0.0	0.0017078502556895812	0.0
tg	1.0648039695891987e-05	5.3003533568904595e-05	1.8687746444656237e-05	1.1203854125819282e-05	1.926881278421499e-05	8.428587174283732e-05	2.915026963999417e-05	3.214633009459058e-05	8.78322988640356e-05	7.977980773066337e-05
ww	1.597205954383798e-05	0.0	1.8687746444656237e-05	1.6805781188728924e-05	1.926881278421499e-05	1.9450585786808612e-05	0.0	3.214633009459058e-05	0.0	0.0
'w	5.324019847945993e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zs	5.324019847945993e-06	3.53356890459364e-05	0.00014015809833492178	5.601927062909641e-06	6.4229375947383296e-06	6.483528595602871e-06	0.0	2.4109747570942933e-05	6.831401022758325e-05	1.9944951932665843e-05
gf	5.324019847945993e-06	1.76678445229682e-05	9.343873222328119e-06	5.601927062909641e-06	6.4229375947383296e-06	3.2417642978014356e-05	0.0	8.036582523647644e-06	9.759144318226178e-06	7.977980773066337e-05
yf	5.324019847945993e-06	0.0001413427561837456	0.00011212647866793743	5.601927062909641e-06	0.0	6.483528595602871e-06	0.0	0.00048219495141885865	0.0	9.972475966332921e-05
t'	1.0648039695891987e-05	0.0017844522968197879	0.0	5.601927062909641e-06	0.0	0.0	0.0	0.0	0.0014345942147792482	0.0
p/	5.324019847945993e-06	1.76678445229682e-05	0.0	5.601927062909641e-06	6.4229375947383296e-06	6.483528595602871e-06	0.0	8.036582523647644e-06	9.759144318226178e-06	1.9944951932665843e-05
/i	5.324019847945993e-06	1.76678445229682e-05	0.0	5.601927062909641e-06	6.4229375947383296e-06	6.483528595602871e-06	0.0	8.036582523647644e-06	9.759144318226178e-06	1.9944951932665843e-05
kj	5.324019847945993e-06	0.0	9.343873222328119e-06	0.0	0.0	1.2967057191205742e-05	0.0	0.0	0.00010735058750048796	0.0006980733176433045
wk	5.324019847945993e-06	0.0	0.0	5.601927062909641e-06	0.0	6.483528595602871e-06	0.0	0.0001285853203783623	0.0	0.0
sv	1.597205954383798e-05	0.0005477031802120141	0.00032703556278148416	2.2407708251638565e-05	4.4960563163168304e-05	2.5934114382411484e-05	5.830053927998834e-05	0.0	0.0005074755045477613	0.00035900913478798517
u.	5.324019847945993e-06	0.0	0.0	0.0	0.0	6.483528595602871e-06	0.0	0.0	0.0	0.0
.s	5.324019847945993e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s.	5.324019847945993e-06	0.0	0.0	0.0	6.4229375947383296e-06	0.0	0.0	0.0	0.0	1.9944951932665843e-05
vd	5.324019847945993e-06	0.00017667844522968197	5.6063239333968715e-05	5.601927062909641e-06	6.4229375947383296e-06	6.483528595602871e-06	0.0	8.036582523647644e-06	0.0001366280204551665	3.9889903865331685e-05
-b	5.324019847945993e-06	8.833922261484099e-05	3.7375492889312474e-05	6.162119769200605e-05	3.2114687973691644e-05	6.483528595602871e-06	0.0	3.214633009459058e-05	9.759144318226178e-05	0.0
gw	5.324019847945993e-06	0.0	0.0	5.601927062909641e-06	6.4229375947383296e-06	1.9450585786808612e-05	0.0	0.00013662190290200996	0.0	1.9944951932665843e-05
wy	1.597205954383798e-05	3.53356890459364e-05	1.8687746444656237e-05	1.1203854125819282e-05	1.926881278421499e-05	1.2967057191205742e-05	0.0	0.0011251215533106703	1.9518288636452357e-05	3.9889903865331685e-05
wu	1.0648039695891987e-05	0.0	9.343873222328119e-06	1.1203854125819282e-05	1.2845875189476659e-05	8.428587174283732e-05	0.0	0.00017680481552024817	0.0	1.9944951932665843e-05
zn	5.324019847945993e-06	0.0006713780918727915	0.0006166956326736559	0.0	0.0	0.0	0.0	0.004042401009394765	0.0007221766795487372	0.0
zr	5.324019847945993e-06	0.00012367491166077738	0.0001495019715572499	0.0	0.0	0.0	0.0	0.00012054873785471466	7.807315454580943e-05	0.0
"""s"	0.0	0.0	0.0	0.0	0.0	0.0	2.915026963999417e-05	0.0	0.0	0.0
g'	0.0	5.3003533568904595e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b_	0.0	0.0	0.0	1.1203854125819282e-05	0.0	6.483528595602871e-06	5.830053927998834e-05	0.0	0.0	0.0
vv	0.0	3.53356890459364e-05	0.0	0.0	0.00016057343986845824	0.0	0.0	0.0	1.9518288636452357e-05	0.0
jz	0.0	3.53356890459364e-05	1.8687746444656237e-05	0.0	0.0	0.0	0.0	1.607316504729529e-05	2.9277432954678535e-05	0.0
fk	0.0	0.0	9.343873222328119e-06	0.0	0.0	0.0	0.0	8.036582523647644e-06	0.0	0.0
gj	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021939447125932427
_m	0.0	0.0	0.0	1.1203854125819282e-05	0.0	0.0	0.00017490161783996502	0.0	0.0	0.0
xv	0.0	8.833922261484099e-05	0.0	5.601927062909641e-06	6.4229375947383296e-06	6.483528595602871e-06	0.0	8.036582523647644e-06	9.759144318226178e-06	0.0
) 	0.0	0.0	0.0	0.0	6.4229375947383296e-06	6.483528595602871e-06	0.0	0.0	0.0	0.0
cw	0.0	0.0	0.0	0.0	0.0	1.2967057191205742e-05	0.0	8.036582523647644e-06	0.0	0.0
'v	0.0	0.00017667844522968197	0.0	0.0	0.0	0.0	0.0	0.0	8.78322988640356e-05	0.0
'_	0.0	0.0	0.0	5.601927062909641e-06	0.0	0.0	0.0	0.0	0.0	0.0
_r	0.0	0.0	0.0	5.601927062909641e-06	0.0	6.483528595602871e-06	2.915026963999417e-05	0.0	0.0	0.0
xm	0.0	1.76678445229682e-05	0.0	5.601927062909641e-06	0.0	0.0	0.0	0.0	1.9518288636452357e-05	0.0
d_	0.0	0.0	9.343873222328119e-06	0.00010083468713237353	3.853762556842998e-05	1.9450585786808612e-05	5.830053927998834e-05	0.0	0.0	0.0
jb	0.0	3.53356890459364e-05	1.8687746444656237e-05	0.0	0.0	0.0	0.0	8.036582523647644e-06	3.9036577272904714e-05	0.0
fh	0.0	0.0	0.0	0.0	0.0	1.2967057191205742e-05	0.0	0.0	0.0	0.0
kf	0.0	1.76678445229682e-05	0.0	0.0	0.0	6.483528595602871e-06	0.0	8.036582523647644e-06	9.759144318226178e-06	3.9889903865331685e-05
vk	0.0	0.00042402826855123676	0.0001495019715572499	0.0	0.0	0.0	0.0	0.0	0.00033181090681969007	9.972475966332921e-05
" """	0.0	0.0	9.343873222328119e-06	0.0	6.4229375947383296e-06	6.483528595602871e-06	8.745080891998251e-05	0.0	2.9277432954678535e-05	0.0
jx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9518288636452357e-05	0.0
'k	0.0	0.0015017667844522968	0.0	0.0	0.0	0.0	0.0	0.0	9.759144318226178e-05	0.0
_h	0.0	0.0	0.0	1.1203854125819282e-05	0.0	0.0	0.0	0.0	0.0	0.0
_e	0.0	0.0	0.0	1.6805781188728924e-05	0.0	6.483528595602871e-06	0.0	0.0	0.0	0.0
"""i"	0.0	0.0	0.0	0.0	0.0	6.483528595602871e-06	0.0	0.0	0.0	0.0
k)	0.0	0.0	0.0	0.0	0.0	6.483528595602871e-06	0.0	0.0	0.0	0.0
l\	0.0	0.0	0.0	0.0	6.4229375947383296e-06	0.0	0.0	0.0	0.0	0.0
xr	0.0	0.0001413427561837456	0.0	0.0	0.0	0.0	0.0	0.0	0.0003122926181832377	0.0
z-	0.0	0.0	0.0	5.601927062909641e-06	6.4229375947383296e-06	6.483528595602871e-06	0.0	8.036582523647644e-06	1.9518288636452357e-05	0.0
vz	0.0	5.3003533568904595e-05	6.540711255629684e-05	0.0	0.0	0.0	0.0	0.0	9.759144318226178e-06	0.0
wv	0.0	0.0	0.0	5.601927062909641e-06	0.0	0.0	0.0	0.0	0.0	0.0
"t"""	0.0	0.0	0.0	0.0	0.0	6.483528595602871e-06	0.0	0.0	0.0	0.0
jv	0.0	1.76678445229682e-05	9.343873222328119e-06	0.0	0.0	0.0	0.0	0.0	4.879572159113089e-05	0.0
m'	0.0	0.0001413427561837456	0.0	1.1203854125819282e-05	0.0	0.0	0.0	0.0	0.0	0.0
wj	0.0	0.0	0.0	0.0	0.0	6.483528595602871e-06	0.0	0.0	0.0	0.0
jf	0.0	0.0	1.8687746444656237e-05	0.0	0.0	0.0	0.0	2.4109747570942933e-05	2.9277432954678535e-05	0.0
.k	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9944951932665843e-05
\a	0.0	0.0	0.0	0.0	1.926881278421499e-05	0.0	0.0	0.0	0.0	0.0
dx	0.0	1.76678445229682e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.9518288636452357e-05	0.0
"a"""	0.0	0.0	0.0	0.0	0.0	0.0	2.915026963999417e-05	0.0	9.759144318226178e-06	0.0
pk	0.0	0.0001413427561837456	3.7375492889312474e-05	0.0	0.0	0.0	0.0	4.821949514188587e-05	7.807315454580943e-05	0.0
g.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9944951932665843e-05
 /	0.0	0.0	0.0	0.0	6.4229375947383296e-06	0.0	0.0	0.0	0.0	0.0
"s"""	0.0	0.0	0.0	0.0	0.0	0.0	5.830053927998834e-05	0.0	9.759144318226178e-06	0.0
 -	0.0	0.0	0.0	0.0	0.0	3.8901171573617224e-05	0.0	0.0	0.0	0.0
a)	0.0	0.0	0.0	0.0	6.4229375947383296e-06	0.0	0.0	0.0	0.0	0.0
zq	0.0	0.0	9.343873222328119e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
: 	0.0	0.0	0.0	0.0	0.0	6.483528595602871e-06	0.0	0.0	0.0	0.0
f_	0.0	0.0	0.0	2.2407708251638565e-05	0.0	0.0	0.0	0.0	0.0	0.0
c-	0.0	0.0	0.0	3.9213489440367486e-05	1.926881278421499e-05	6.483528595602871e-06	0.0	8.036582523647644e-06	0.0	0.0
vg	0.0	8.833922261484099e-05	0.0	0.0	0.0	6.483528595602871e-06	0.0	0.0	4.879572159113089e-05	1.9944951932665843e-05
"""k"	0.0	0.0	9.343873222328119e-06	0.0	0.0	0.0	0.0	0.0	9.759144318226178e-06	0.0
jy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9944951932665843e-05
tx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9518288636452357e-05	0.0
e_	0.0	0.0	0.0	5.601927062909641e-06	0.0	2.5934114382411484e-05	0.0	8.036582523647644e-06	0.0	0.0
z_	0.0	0.0	0.0	0.0	0.0	6.483528595602871e-06	0.0	0.0	0.0	0.0
wz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.036582523647644e-06	0.0	0.0
_k	0.0	0.0	9.343873222328119e-06	0.0	0.0	1.2967057191205742e-05	0.0	0.0	0.0	0.0
_s	0.0	0.0	0.0	5.0417343566186766e-05	0.0	0.0	5.830053927998834e-05	0.0	0.0	0.0
'g	0.0	1.76678445229682e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.759144318226178e-06	0.0
xn	0.0	8.833922261484099e-05	3.7375492889312474e-05	0.0	0.0	0.0	0.0	0.0	0.00020494203068274975	0.0
kx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.759144318226178e-06	0.0
x.	0.0	0.0	0.0	0.0	6.4229375947383296e-06	0.0	0.0	0.0	0.0	0.0
sx	0.0	5.3003533568904595e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.831401022758325e-05	0.0
jp	0.0	0.0	9.343873222328119e-06	0.0	0.0	0.0	0.0	3.214633009459058e-05	1.9518288636452357e-05	0.0
t_	0.0	0.0	0.0	1.1203854125819282e-05	1.2845875189476659e-05	1.9450585786808612e-05	2.915026963999417e-05	0.0	0.0	0.0
o_	0.0	0.0	0.0	0.0	0.0	2.5934114382411484e-05	0.0	0.0	0.0	0.0
'c	0.0	1.76678445229682e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.759144318226178e-06	0.0
_g	0.0	0.0	0.0	5.601927062909641e-06	6.4229375947383296e-06	2.5934114382411484e-05	0.0	8.036582523647644e-06	0.0	0.0
v.	0.0	0.0	0.0	0.0	0.0	1.9450585786808612e-05	0.0	0.0	0.0	0.0
b'	0.0	3.53356890459364e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.9277432954678535e-05	0.0
jc	0.0	5.3003533568904595e-05	4.6719366111640595e-05	0.0	0.0	0.0	0.0	0.00013662190290200996	6.831401022758325e-05	0.0
pz	0.0	0.0	0.0	0.0	6.4229375947383296e-06	0.0	0.0	0.0	0.0	0.0
